
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:        0
-0.162532 -0.754755  0 
-0.164531 -0.758759  0 
-0.166542 -0.762763  0 
-0.168563 -0.766767  0 
-0.170594 -0.770771  0 
-0.172637 -0.774775  0 
-0.174689 -0.778779  0 
-0.176753 -0.782783  0 
-0.178826 -0.786787  0 
-0.180911 -0.790791  0 
-0.181818 -0.792525  0 
-0.183109 -0.794795  0 
-0.185398 -0.798799  0 
-0.187698 -0.802803  0 
-0.19001 -0.806807  0 
-0.192333 -0.810811  0 
-0.194668 -0.814815  0 
-0.197014 -0.818819  0 
-0.199372 -0.822823  0 
-0.201741 -0.826827  0 
-0.204122 -0.830831  0 
-0.206514 -0.834835  0 
-0.208918 -0.838839  0 
-0.211333 -0.842843  0 
-0.21376 -0.846847  0 
-0.216198 -0.850851  0 
-0.218648 -0.854855  0 
-0.221109 -0.858859  0 
-0.222222 -0.860661  0 
-0.223712 -0.862863  0 
-0.226433 -0.866867  0 
-0.229166 -0.870871  0 
-0.231912 -0.874875  0 
-0.234671 -0.878879  0 
-0.237442 -0.882883  0 
-0.240226 -0.886887  0 
-0.243022 -0.890891  0 
-0.245831 -0.894895  0 
-0.248653 -0.898899  0 
-0.251487 -0.902903  0 
-0.254334 -0.906907  0 
-0.257194 -0.910911  0 
-0.260066 -0.914915  0 
-0.262626 -0.918469  0 
-0.262984 -0.918919  0 
-0.266186 -0.922923  0 
-0.269403 -0.926927  0 
-0.272633 -0.930931  0 
-0.275877 -0.934935  0 
-0.279134 -0.938939  0 
-0.282406 -0.942943  0 
-0.285692 -0.946947  0 
-0.288992 -0.950951  0 
-0.292305 -0.954955  0 
-0.295633 -0.958959  0 
-0.298974 -0.962963  0 
-0.302329 -0.966967  0 
-0.30303 -0.9678  0 
-0.306013 -0.970971  0 
-0.309794 -0.974975  0 
-0.313591 -0.978979  0 
-0.317403 -0.982983  0 
-0.321231 -0.986987  0 
-0.325074 -0.990991  0 
-0.328933 -0.994995  0 
-0.332808 -0.998999  0 
-0.336698 -1.003  0 
-0.340604 -1.00701  0 
-0.343434 -1.0099  0 
-0.34467 -1.01101  0 
-0.349132 -1.01502  0 
-0.353611 -1.01902  0 

-0.0185676 -0.27027  0 
-0.0191127 -0.274274  0 
-0.0196658 -0.278278  0 
-0.020202 -0.282105  0 
-0.0202285 -0.282282  0 
-0.0208344 -0.286286  0 
-0.0214488 -0.29029  0 
-0.0220717 -0.294294  0 
-0.0227031 -0.298298  0 
-0.0233431 -0.302302  0 
-0.0239917 -0.306306  0 
-0.0246487 -0.31031  0 
-0.0253143 -0.314314  0 
-0.0259884 -0.318318  0 
-0.0266711 -0.322322  0 
-0.0273623 -0.326326  0 
-0.028062 -0.33033  0 
-0.0287702 -0.334334  0 
-0.029487 -0.338338  0 
-0.0302123 -0.342342  0 
-0.0309462 -0.346346  0 
-0.0316886 -0.35035  0 
-0.0324395 -0.354354  0 
-0.033199 -0.358358  0 
-0.0339669 -0.362362  0 
-0.0347435 -0.366366  0 
-0.0355285 -0.37037  0 
-0.0363221 -0.374374  0 
-0.0371242 -0.378378  0 
-0.0379349 -0.382382  0 
-0.0387541 -0.386386  0 
-0.0395818 -0.39039  0 
-0.040418 -0.394394  0 
-0.0412628 -0.398398  0 
-0.0421161 -0.402402  0 
-0.042978 -0.406406  0 
-0.0438484 -0.41041  0 
-0.0447273 -0.414414  0 
-0.0456147 -0.418418  0 
-0.0465107 -0.422422  0 
-0.0474153 -0.426426  0 
-0.0483283 -0.43043  0 
-0.0492499 -0.434434  0 
-0.05018 -0.438438  0 
-0.0511187 -0.442442  0 
-0.0520658 -0.446446  0 
-0.0530216 -0.45045  0 
-0.0539858 -0.454454  0 
-0.0549586 -0.458458  0 
-0.0559399 -0.462462  0 
-0.0569298 -0.466466  0 
-0.0579281 -0.47047  0 
-0.0589351 -0.474474  0 
-0.0599505 -0.478478  0 
-0.0606061 -0.481042  0 
-0.0609999 -0.482482  0 
-0.0621036 -0.486486  0 
-0.0632165 -0.49049  0 
-0.0643384 -0.494494  0 
-0.0654695 -0.498498  0 
-0.0666097 -0.502503  0 
-0.0677591 -0.506507  0 
-0.0689175 -0.510511  0 
-0.0700851 -0.514515  0 
-0.0712618 -0.518519  0 
-0.0724476 -0.522523  0 
-0.0736425 -0.526527  0 
-0.0748466 -0.530531  0 
-0.0760598 -0.534535  0 
-0.0772821 -0.538539  0 
-0.0785135 -0.542543  0 
-0.0797541 -0.546547  0 
-0.0810037 -0.550551  0 
-0.0822625 -0.554555  0 
-0.0835305 -0.558559  0 
-0.0848075 -0.562563  0 
-0.0860936 -0.566567  0 
-0.0873889 -0.570571  0 
-0.0886933 -0.574575  0 
-0.0900068 -0.578579  0 
-0.0913295 -0.582583  0 
-0.0926613 -0.586587  0 
-0.0940021 -0.590591  0 
-0.0953522 -0.594595  0 
-0.0967113 -0.598599  0 
-0.0980795 -0.602603  0 
-0.0994569 -0.606607  0 
-0.100843 -0.610611  0 
-0.10101 -0.611089  0 
-0.10233 -0.614615  0 
-0.103839 -0.618619  0 
-0.105357 -0.622623  0 
-0.106886 -0.626627  0 
-0.108424 -0.630631  0 
-0.109972 -0.634635  0 
-0.11153 -0.638639  0 
-0.113097 -0.642643  0 
-0.114675 -0.646647  0 
-0.116262 -0.650651  0 

-0.00403454  0.122122  0 
-0.00379406  0.118118  0 
-0.0035616  0.114114  0 
-0.00333715  0.11011  0 
-0.00312072  0.106106  0 
-0.0029123  0.102102  0 
-0.0027119  0.0980981  0 
-0.00251952  0.0940941  0 
-0.00233515  0.0900901  0 
-0.00215879  0.0860861  0 
-0.00199046  0.0820821  0 
-0.00183014  0.0780781  0 
-0.00167783  0.0740741  0 
-0.00153354  0.0700701  0 
-0.00139727  0.0660661  0 
-0.00126902  0.0620621  0 
-0.00114878  0.0580581  0 
-0.00103655  0.0540541  0 
-0.000932343  0.0500501  0 
-0.000836151  0.046046  0 
-0.000747975  0.042042  0 
-0.000667814  0.038038  0 
-0.00059567  0.034034  0 
-0.000531542  0.03003  0 
-0.00047543  0.026026  0 
-0.000427334  0.022022  0 
-0.000387253  0.018018  0 
-0.000355189  0.014014  0 
-0.000331141  0.01001  0 
-0.000315109  0.00600601  0 
-0.000307093  0.002002  0 
-0.000307093 -0.002002  0 
-0.000315109 -0.00600601  0 
-0.000331141 -0.01001  0 
-0.000355189 -0.014014  0 
-0.000387253 -0.018018  0 
-0.000427334 -0.022022  0 
-0.00047543 -0.026026  0 
-0.000531542 -0.03003  0 
-0.00059567 -0.034034  0 
-0.000667814 -0.038038  0 
-0.000747975 -0.042042  0 
-0.000836151 -0.046046  0 
-0.000932343 -0.0500501  0 
-0.00103655 -0.0540541  0 
-0.00114878 -0.0580581  0 
-0.00126902 -0.0620621  0 
-0.00139727 -0.0660661  0 
-0.00153354 -0.0700701  0 
-0.00167783 -0.0740741  0 
-0.00183014 -0.0780781  0 
-0.00199046 -0.0820821  0 
-0.00215879 -0.0860861  0 
-0.00233515 -0.0900901  0 
-0.00251952 -0.0940941  0 
-0.0027119 -0.0980981  0 
-0.0029123 -0.102102  0 
-0.00312072 -0.106106  0 
-0.00333715 -0.11011  0 
-0.0035616 -0.114114  0 
-0.00379406 -0.118118  0 
-0.00403454 -0.122122  0 
-0.00428304 -0.126126  0 
-0.00453955 -0.13013  0 
-0.00480408 -0.134134  0 
-0.00507663 -0.138138  0 
-0.00535719 -0.142142  0 
-0.00564577 -0.146146  0 
-0.00594236 -0.15015  0 
-0.00624697 -0.154154  0 
-0.00655959 -0.158158  0 
-0.00688023 -0.162162  0 
-0.00720889 -0.166166  0 
-0.00754556 -0.17017  0 
-0.00789025 -0.174174  0 
-0.00824296 -0.178178  0 
-0.00860368 -0.182182  0 
-0.00897242 -0.186186  0 
-0.00934917 -0.19019  0 
-0.00973394 -0.194194  0 
-0.0101267 -0.198198  0 
-0.0105275 -0.202202  0 
-0.0109363 -0.206206  0 
-0.0113532 -0.21021  0 
-0.011778 -0.214214  0 
-0.0122109 -0.218218  0 
-0.0126518 -0.222222  0 
-0.0131007 -0.226226  0 
-0.0135576 -0.23023  0 
-0.0140225 -0.234234  0 
-0.0144955 -0.238238  0 
-0.0149764 -0.242242  0 
-0.0154654 -0.246246  0 
-0.0159624 -0.25025  0 
-0.0164674 -0.254254  0 
-0.0169804 -0.258258  0 
-0.0175015 -0.262262  0 
-0.0180305 -0.266266  0 
-0.0185676 -0.27027  0 

-0.0677591  0.506507  0 
-0.0666097  0.502503  0 
-0.0654695  0.498498  0 
-0.0643384  0.494494  0 
-0.0632165  0.49049  0 
-0.0621036  0.486486  0 
-0.0609999  0.482482  0 
-0.0606061  0.481042  0 
-0.0599505  0.478478  0 
-0.0589351  0.474474  0 
-0.0579281  0.47047  0 
-0.0569298  0.466466  0 
-0.0559399  0.462462  0 
-0.0549586  0.458458  0 
-0.0539858  0.454454  0 
-0.0530216  0.45045  0 
-0.0520658  0.446446  0 
-0.0511187  0.442442  0 
-0.05018  0.438438  0 
-0.0492499  0.434434  0 
-0.0483283  0.43043  0 
-0.0474153  0.426426  0 
-0.0465107  0.422422  0 
-0.0456147  0.418418  0 
-0.0447273  0.414414  0 
-0.0438484  0.41041  0 
-0.042978  0.406406  0 
-0.0421161  0.402402  0 
-0.0412628  0.398398  0 
-0.040418  0.394394  0 
-0.0395818  0.39039  0 
-0.0387541  0.386386  0 
-0.0379349  0.382382  0 
-0.0371242  0.378378  0 
-0.0363221  0.374374  0 
-0.0355285  0.37037  0 
-0.0347435  0.366366  0 
-0.0339669  0.362362  0 
-0.033199  0.358358  0 
-0.0324395  0.354354  0 
-0.0316886  0.35035  0 
-0.0309462  0.346346  0 
-0.0302123  0.342342  0 
-0.029487  0.338338  0 
-0.0287702  0.334334  0 
-0.028062  0.33033  0 
-0.0273623  0.326326  0 
-0.0266711  0.322322  0 
-0.0259884  0.318318  0 
-0.0253143  0.314314  0 
-0.0246487  0.31031  0 
-0.0239917  0.306306  0 
-0.0233431  0.302302  0 
-0.0227031  0.298298  0 
-0.0220717  0.294294  0 
-0.0214488  0.29029  0 
-0.0208344  0.286286  0 
-0.0202285  0.282282  0 
-0.020202  0.282105  0 
-0.0196658  0.278278  0 
-0.0191127  0.274274  0 
-0.0185676  0.27027  0 
-0.0180305  0.266266  0 
-0.0175015  0.262262  0 
-0.0169804  0.258258  0 
-0.0164674  0.254254  0 
-0.0159624  0.25025  0 
-0.0154654  0.246246  0 
-0.0149764  0.242242  0 
-0.0144955  0.238238  0 
-0.0140225  0.234234  0 
-0.0135576  0.23023  0 
-0.0131007  0.226226  0 
-0.0126518  0.222222  0 
-0.0122109  0.218218  0 
-0.011778  0.214214  0 
-0.0113532  0.21021  0 
-0.0109363  0.206206  0 
-0.0105275  0.202202  0 
-0.0101267  0.198198  0 
-0.00973394  0.194194  0 
-0.00934917  0.19019  0 
-0.00897242  0.186186  0 
-0.00860368  0.182182  0 
-0.00824296  0.178178  0 
-0.00789025  0.174174  0 
-0.00754556  0.17017  0 
-0.00720889  0.166166  0 
-0.00688023  0.162162  0 
-0.00655959  0.158158  0 
-0.00624697  0.154154  0 
-0.00594236  0.15015  0 
-0.00564577  0.146146  0 
-0.00535719  0.142142  0 
-0.00507663  0.138138  0 
-0.00480408  0.134134  0 
-0.00453955  0.13013  0 
-0.00428304  0.126126  0 
-0.00403454  0.122122  0 

-0.237442  0.882883  0 
-0.234671  0.878879  0 
-0.231912  0.874875  0 
-0.229166  0.870871  0 
-0.226433  0.866867  0 
-0.223712  0.862863  0 
-0.222222  0.860661  0 
-0.221109  0.858859  0 
-0.218648  0.854855  0 
-0.216198  0.850851  0 
-0.21376  0.846847  0 
-0.211333  0.842843  0 
-0.208918  0.838839  0 
-0.206514  0.834835  0 
-0.204122  0.830831  0 
-0.201741  0.826827  0 
-0.199372  0.822823  0 
-0.197014  0.818819  0 
-0.194668  0.814815  0 
-0.192333  0.810811  0 
-0.19001  0.806807  0 
-0.187698  0.802803  0 
-0.185398  0.798799  0 
-0.183109  0.794795  0 
-0.181818  0.792525  0 
-0.180911  0.790791  0 
-0.178826  0.786787  0 
-0.176753  0.782783  0 
-0.174689  0.778779  0 
-0.172637  0.774775  0 
-0.170594  0.770771  0 
-0.168563  0.766767  0 
-0.166542  0.762763  0 
-0.164531  0.758759  0 
-0.162532  0.754755  0 
-0.160542  0.750751  0 
-0.158564  0.746747  0 
-0.156595  0.742743  0 
-0.154638  0.738739  0 
-0.152691  0.734735  0 
-0.150755  0.730731  0 
-0.148829  0.726727  0 
-0.146914  0.722723  0 
-0.145009  0.718719  0 
-0.143115  0.714715  0 
-0.141414  0.711099  0 
-0.141245  0.710711  0 
-0.139511  0.706707  0 
-0.137787  0.702703  0 
-0.136072  0.698699  0 
-0.134367  0.694695  0 
-0.132672  0.690691  0 
-0.130987  0.686687  0 
-0.129312  0.682683  0 
-0.127646  0.678679  0 
-0.125991  0.674675  0 
-0.124345  0.670671  0 
-0.122709  0.666667  0 
-0.121082  0.662663  0 
-0.119466  0.658659  0 
-0.117859  0.654655  0 
-0.116262  0.650651  0 
-0.114675  0.646647  0 
-0.113097  0.642643  0 
-0.11153  0.638639  0 
-0.109972  0.634635  0 
-0.108424  0.630631  0 
-0.106886  0.626627  0 
-0.105357  0.622623  0 
-0.103839  0.618619  0 
-0.10233  0.614615  0 
-0.10101  0.611089  0 
-0.100843  0.610611  0 
-0.0994569  0.606607  0 
-0.0980795  0.602603  0 
-0.0967113  0.598599  0 
-0.0953522  0.594595  0 
-0.0940021  0.590591  0 
-0.0926613  0.586587  0 
-0.0913295  0.582583  0 
-0.0900068  0.578579  0 
-0.0886933  0.574575  0 
-0.0873889  0.570571  0 
-0.0860936  0.566567  0 
-0.0848075  0.562563  0 
-0.0835305  0.558559  0 
-0.0822625  0.554555  0 
-0.0810037  0.550551  0 
-0.0797541  0.546547  0 
-0.0785135  0.542543  0 
-0.0772821  0.538539  0 
-0.0760598  0.534535  0 
-0.0748466  0.530531  0 
-0.0736425  0.526527  0 
-0.0724476  0.522523  0 
-0.0712618  0.518519  0 
-0.0700851  0.514515  0 
-0.0689175  0.510511  0 
-0.0677591  0.506507  0 

-0.877435  1.0951  0 
-0.870845  1.0991  0 
-0.868687  1.10041  0 
-0.863242  1.1031  0 
-0.85513  1.10711  0 
-0.846988  1.11111  0 
-0.838817  1.11512  0 
-0.830617  1.11912  0 
-0.828283  1.12025  0 
-0.820703  1.12312  0 
-0.810084  1.12713  0 
-0.799427  1.13113  0 
-0.788733  1.13514  0 
-0.787879  1.13545  0 
-0.774049  1.13914  0 
-0.758971  1.14314  0 
-0.747475  1.14619  0 
-0.741416  1.14715  0 
-0.71611  1.15115  0 
-0.707071  1.15258  0 
-0.666667  1.1547  0 
-0.626263  1.15258  0 
-0.617224  1.15115  0 
-0.591917  1.14715  0 
-0.585859  1.14619  0 
-0.574363  1.14314  0 
-0.559284  1.13914  0 
-0.545455  1.13545  0 
-0.544601  1.13514  0 
-0.533906  1.13113  0 
-0.52325  1.12713  0 
-0.512631  1.12312  0 
-0.505051  1.12025  0 
-0.502716  1.11912  0 
-0.494516  1.11512  0 
-0.486345  1.11111  0 
-0.478203  1.10711  0 
-0.470091  1.1031  0 
-0.464646  1.10041  0 
-0.462488  1.0991  0 
-0.455899  1.0951  0 
-0.449334  1.09109  0 
-0.442793  1.08709  0 
-0.436276  1.08308  0 
-0.429783  1.07908  0 
-0.424242  1.07565  0 
-0.423457  1.07508  0 
-0.418003  1.07107  0 
-0.41257  1.06707  0 
-0.407157  1.06306  0 
-0.401765  1.05906  0 
-0.396393  1.05506  0 
-0.391042  1.05105  0 
-0.38571  1.04705  0 
-0.383838  1.04564  0 
-0.380858  1.04304  0 
-0.376273  1.03904  0 
-0.371705  1.03504  0 
-0.367155  1.03103  0 
-0.362623  1.02703  0 
-0.358108  1.02302  0 
-0.353611  1.01902  0 
-0.349132  1.01502  0 
-0.34467  1.01101  0 
-0.343434  1.0099  0 
-0.340604  1.00701  0 
-0.336698  1.003  0 
-0.332808  0.998999  0 
-0.328933  0.994995  0 
-0.325074  0.990991  0 
-0.321231  0.986987  0 
-0.317403  0.982983  0 
-0.313591  0.978979  0 
-0.309794  0.974975  0 
-0.306013  0.970971  0 
-0.30303  0.9678  0 
-0.302329  0.966967  0 
-0.298974  0.962963  0 
-0.295633  0.958959  0 
-0.292305  0.954955  0 
-0.288992  0.950951  0 
-0.285692  0.946947  0 
-0.282406  0.942943  0 
-0.279134  0.938939  0 
-0.275877  0.934935  0 
-0.272633  0.930931  0 
-0.269403  0.926927  0 
-0.266186  0.922923  0 
-0.262984  0.918919  0 
-0.262626  0.918469  0 
-0.260066  0.914915  0 
-0.257194  0.910911  0 
-0.254334  0.906907  0 
-0.251487  0.902903  0 
-0.248653  0.898899  0 
-0.245831  0.894895  0 
-0.243022  0.890891  0 
-0.240226  0.886887  0 
-0.237442  0.882883  0 

-1.18258  0.730731  0 
-1.18064  0.734735  0 
-1.1787  0.738739  0 
-1.17674  0.742743  0 
-1.17477  0.746747  0 
-1.17279  0.750751  0 
-1.1708  0.754755  0 
-1.1688  0.758759  0 
-1.16679  0.762763  0 
-1.16477  0.766767  0 
-1.16274  0.770771  0 
-1.1607  0.774775  0 
-1.15864  0.778779  0 
-1.15658  0.782783  0 
-1.15451  0.786787  0 
-1.15242  0.790791  0 
-1.15152  0.792525  0 
-1.15022  0.794795  0 
-1.14794  0.798799  0 
-1.14563  0.802803  0 
-1.14332  0.806807  0 
-1.141  0.810811  0 
-1.13867  0.814815  0 
-1.13632  0.818819  0 
-1.13396  0.822823  0 
-1.13159  0.826827  0 
-1.12921  0.830831  0 
-1.12682  0.834835  0 
-1.12442  0.838839  0 
-1.122  0.842843  0 
-1.11957  0.846847  0 
-1.11713  0.850851  0 
-1.11469  0.854855  0 
-1.11222  0.858859  0 
-1.11111  0.860661  0 
-1.10962  0.862863  0 
-1.1069  0.866867  0 
-1.10417  0.870871  0 
-1.10142  0.874875  0 
-1.09866  0.878879  0 
-1.09589  0.882883  0 
-1.09311  0.886887  0 
-1.09031  0.890891  0 
-1.0875  0.894895  0 
-1.08468  0.898899  0 
-1.08185  0.902903  0 
-1.079  0.906907  0 
-1.07614  0.910911  0 
-1.07327  0.914915  0 
-1.07071  0.918469  0 
-1.07035  0.918919  0 
-1.06715  0.922923  0 
-1.06393  0.926927  0 
-1.0607  0.930931  0 
-1.05746  0.934935  0 
-1.0542  0.938939  0 
-1.05093  0.942943  0 
-1.04764  0.946947  0 
-1.04434  0.950951  0 
-1.04103  0.954955  0 
-1.0377  0.958959  0 
-1.03436  0.962963  0 
-1.031  0.966967  0 
-1.0303  0.9678  0 
-1.02732  0.970971  0 
-1.02354  0.974975  0 
-1.01974  0.978979  0 
-1.01593  0.982983  0 
-1.0121  0.986987  0 
-1.00826  0.990991  0 
-1.0044  0.994995  0 
-1.00053  0.998999  0 
-0.996635  1.003  0 
-0.99273  1.00701  0 
-0.989899  1.0099  0 
-0.988663  1.01101  0 
-0.984201  1.01502  0 
-0.979722  1.01902  0 
-0.975225  1.02302  0 
-0.97071  1.02703  0 
-0.966178  1.03103  0 
-0.961628  1.03504  0 
-0.957061  1.03904  0 
-0.952475  1.04304  0 
-0.949495  1.04564  0 
-0.947623  1.04705  0 
-0.942292  1.05105  0 
-0.93694  1.05506  0 
-0.931568  1.05906  0 
-0.926176  1.06306  0 
-0.920763  1.06707  0 
-0.91533  1.07107  0 
-0.909877  1.07508  0 
-0.909091  1.07565  0 
-0.903551  1.07908  0 
-0.897058  1.08308  0 
-0.890541  1.08709  0 
-0.884  1.09109  0 
-0.877435  1.0951  0 

-1.30164  0.35035  0 
-1.30089  0.354354  0 
-1.30013  0.358358  0 
-1.29937  0.362362  0 
-1.29859  0.366366  0 
-1.2978  0.37037  0 
-1.29701  0.374374  0 
-1.29621  0.378378  0 
-1.2954  0.382382  0 
-1.29458  0.386386  0 
-1.29375  0.39039  0 
-1.29292  0.394394  0 
-1.29207  0.398398  0 
-1.29122  0.402402  0 
-1.29036  0.406406  0 
-1.28948  0.41041  0 
-1.28861  0.414414  0 
-1.28772  0.418418  0 
-1.28682  0.422422  0 
-1.28592  0.426426  0 
-1.28501  0.43043  0 
-1.28408  0.434434  0 
-1.28315  0.438438  0 
-1.28221  0.442442  0 
-1.28127  0.446446  0 
-1.28031  0.45045  0 
-1.27935  0.454454  0 
-1.27837  0.458458  0 
-1.27739  0.462462  0 
-1.2764  0.466466  0 
-1.27541  0.47047  0 
-1.2744  0.474474  0 
-1.27338  0.478478  0 
-1.27273  0.481042  0 
-1.27233  0.482482  0 
-1.27123  0.486486  0 
-1.27012  0.49049  0 
-1.26899  0.494494  0 
-1.26786  0.498498  0 
-1.26672  0.502503  0 
-1.26557  0.506507  0 
-1.26442  0.510511  0 
-1.26325  0.514515  0 
-1.26207  0.518519  0 
-1.26089  0.522523  0 
-1.25969  0.526527  0 
-1.25849  0.530531  0 
-1.25727  0.534535  0 
-1.25605  0.538539  0 
-1.25482  0.542543  0 
-1.25358  0.546547  0 
-1.25233  0.550551  0 
-1.25107  0.554555  0 
-1.2498  0.558559  0 
-1.24853  0.562563  0 
-1.24724  0.566567  0 
-1.24594  0.570571  0 
-1.24464  0.574575  0 
-1.24333  0.578579  0 
-1.242  0.582583  0 
-1.24067  0.586587  0 
-1.23933  0.590591  0 
-1.23798  0.594595  0 
-1.23662  0.598599  0 
-1.23525  0.602603  0 
-1.23388  0.606607  0 
-1.23249  0.610611  0 
-1.23232  0.611089  0 
-1.231  0.614615  0 
-1.22949  0.618619  0 
-1.22798  0.622623  0 
-1.22645  0.626627  0 
-1.22491  0.630631  0 
-1.22336  0.634635  0 
-1.2218  0.638639  0 
-1.22024  0.642643  0 
-1.21866  0.646647  0 
-1.21707  0.650651  0 
-1.21547  0.654655  0 
-1.21387  0.658659  0 
-1.21225  0.662663  0 
-1.21062  0.666667  0 
-1.20899  0.670671  0 
-1.20734  0.674675  0 
-1.20569  0.678679  0 
-1.20402  0.682683  0 
-1.20235  0.686687  0 
-1.20066  0.690691  0 
-1.19897  0.694695  0 
-1.19726  0.698699  0 
-1.19555  0.702703  0 
-1.19382  0.706707  0 
-1.19209  0.710711  0 
-1.19192  0.711099  0 
-1.19022  0.714715  0 
-1.18832  0.718719  0 
-1.18642  0.722723  0 
-1.1845  0.726727  0 
-1.18258  0.730731  0 

-1.33267 -0.038038  0 
-1.33274 -0.034034  0 
-1.3328 -0.03003  0 
-1.33286 -0.026026  0 
-1.33291 -0.022022  0 
-1.33295 -0.018018  0 
-1.33298 -0.014014  0 
-1.333 -0.01001  0 
-1.33302 -0.00600601  0 
-1.33303 -0.002002  0 
-1.33303  0.002002  0 
-1.33302  0.00600601  0 
-1.333  0.01001  0 
-1.33298  0.014014  0 
-1.33295  0.018018  0 
-1.33291  0.022022  0 
-1.33286  0.026026  0 
-1.3328  0.03003  0 
-1.33274  0.034034  0 
-1.33267  0.038038  0 
-1.33259  0.042042  0 
-1.3325  0.046046  0 
-1.3324  0.0500501  0 
-1.3323  0.0540541  0 
-1.33218  0.0580581  0 
-1.33206  0.0620621  0 
-1.33194  0.0660661  0 
-1.3318  0.0700701  0 
-1.33166  0.0740741  0 
-1.3315  0.0780781  0 
-1.33134  0.0820821  0 
-1.33117  0.0860861  0 
-1.331  0.0900901  0 
-1.33081  0.0940941  0 
-1.33062  0.0980981  0 
-1.33042  0.102102  0 
-1.33021  0.106106  0 
-1.33  0.11011  0 
-1.32977  0.114114  0 
-1.32954  0.118118  0 
-1.3293  0.122122  0 
-1.32905  0.126126  0 
-1.32879  0.13013  0 
-1.32853  0.134134  0 
-1.32826  0.138138  0 
-1.32798  0.142142  0 
-1.32769  0.146146  0 
-1.32739  0.15015  0 
-1.32709  0.154154  0 
-1.32677  0.158158  0 
-1.32645  0.162162  0 
-1.32612  0.166166  0 
-1.32579  0.17017  0 
-1.32544  0.174174  0 
-1.32509  0.178178  0 
-1.32473  0.182182  0 
-1.32436  0.186186  0 
-1.32398  0.19019  0 
-1.3236  0.194194  0 
-1.32321  0.198198  0 
-1.32281  0.202202  0 
-1.3224  0.206206  0 
-1.32198  0.21021  0 
-1.32156  0.214214  0 
-1.32112  0.218218  0 
-1.32068  0.222222  0 
-1.32023  0.226226  0 
-1.31978  0.23023  0 
-1.31931  0.234234  0 
-1.31884  0.238238  0 
-1.31836  0.242242  0 
-1.31787  0.246246  0 
-1.31737  0.25025  0 
-1.31687  0.254254  0 
-1.31635  0.258258  0 
-1.31583  0.262262  0 
-1.3153  0.266266  0 
-1.31477  0.27027  0 
-1.31422  0.274274  0 
-1.31367  0.278278  0 
-1.31313  0.282105  0 
-1.3131  0.282282  0 
-1.3125  0.286286  0 
-1.31188  0.29029  0 
-1.31126  0.294294  0 
-1.31063  0.298298  0 
-1.30999  0.302302  0 
-1.30934  0.306306  0 
-1.30868  0.31031  0 
-1.30802  0.314314  0 
-1.30734  0.318318  0 
-1.30666  0.322322  0 
-1.30597  0.326326  0 
-1.30527  0.33033  0 
-1.30456  0.334334  0 
-1.30385  0.338338  0 
-1.30312  0.342342  0 
-1.30239  0.346346  0 
-1.30164  0.35035  0 

-1.28592 -0.426426  0 
-1.28682 -0.422422  0 
-1.28772 -0.418418  0 
-1.28861 -0.414414  0 
-1.28948 -0.41041  0 
-1.29036 -0.406406  0 
-1.29122 -0.402402  0 
-1.29207 -0.398398  0 
-1.29292 -0.394394  0 
-1.29375 -0.39039  0 
-1.29458 -0.386386  0 
-1.2954 -0.382382  0 
