-0.447138 -1.27928
-0.472438 -1.28529

 0.178797 -0.222222
 0.182449 -0.228228
 0.186022 -0.234234
 0.189515 -0.24024
 0.192928 -0.246246
 0.196261 -0.252252
 0.199514 -0.258258
 0.2 -0.259178
 0.202848 -0.264264
 0.206126 -0.27027
 0.20932 -0.276276
 0.212429 -0.282282
 0.215454 -0.288288
 0.218394 -0.294294
 0.221249 -0.3003
 0.22402 -0.306306
 0.226706 -0.312312
 0.229307 -0.318318
 0.231824 -0.324324
 0.234257 -0.33033
 0.236604 -0.336336
 0.238867 -0.342342
 0.241046 -0.348348
 0.242424 -0.352302
 0.243196 -0.354354
 0.245362 -0.36036
 0.247437 -0.366366
 0.24942 -0.372372
 0.251313 -0.378378
 0.253114 -0.384384
 0.254824 -0.39039
 0.256443 -0.396396
 0.25797 -0.402402
 0.259407 -0.408408
 0.260752 -0.414414
 0.262006 -0.42042
 0.263169 -0.426426
 0.264241 -0.432432
 0.265221 -0.438438
 0.26611 -0.444444
 0.266908 -0.45045
 0.267615 -0.456456
 0.268231 -0.462462
 0.268755 -0.468468
 0.269188 -0.474474
 0.26953 -0.48048
 0.269781 -0.486486
 0.269941 -0.492492
 0.270009 -0.498498
 0.269986 -0.504505
 0.269872 -0.510511
 0.269667 -0.516517
 0.269371 -0.522523
 0.268983 -0.528529
 0.268504 -0.534535
 0.267934 -0.540541
 0.267273 -0.546547
 0.266521 -0.552553
 0.265677 -0.558559
 0.264742 -0.564565
 0.263716 -0.570571
 0.262599 -0.576577
 0.261391 -0.582583
 0.260091 -0.588589
 0.2587 -0.594595
 0.257218 -0.600601
 0.255645 -0.606607
 0.25398 -0.612613
 0.252225 -0.618619
 0.250378 -0.624625
 0.24844 -0.630631
 0.246411 -0.636637
 0.24429 -0.642643
 0.242424 -0.64771
 0.242104 -0.648649
 0.239967 -0.654655
 0.237746 -0.660661
 0.235441 -0.666667
 0.233051 -0.672673
 0.230576 -0.678679
 0.228017 -0.684685
 0.225373 -0.690691
 0.222645 -0.696697
 0.219832 -0.702703
 0.216934 -0.708709
 0.213952 -0.714715
 0.210885 -0.720721
 0.207734 -0.726727
 0.204498 -0.732733
 0.201177 -0.738739
 0.2 -0.740815
 0.197897 -0.744745
 0.194604 -0.750751
 0.191231 -0.756757
 0.187778 -0.762763
 0.184245 -0.768769
 0.180633 -0.774775
 0.17694 -0.780781
 0.173168 -0.786787

-0.459764  0.282282
-0.436364  0.276706
-0.434976  0.276276
-0.415725  0.27027
-0.396624  0.264264
-0.393939  0.263414
-0.380471  0.258258
-0.364904  0.252252
-0.351515  0.247045
-0.349734  0.246246
-0.336453  0.24024
-0.32328  0.234234
-0.310214  0.228228
-0.309091  0.227708
-0.298496  0.222222
-0.286991  0.216216
-0.275582  0.21021
-0.266667  0.205477
-0.264468  0.204204
-0.254181  0.198198
-0.243983  0.192192
-0.233872  0.186186
-0.224242  0.180415
-0.223875  0.18018
-0.214589  0.174174
-0.205384  0.168168
-0.196262  0.162162
-0.187222  0.156156
-0.181818  0.152533
-0.178443  0.15015
-0.170013  0.144144
-0.161662  0.138138
-0.153389  0.132132
-0.145194  0.126126
-0.139394  0.121834
-0.137163  0.12012
-0.129422  0.114114
-0.121757  0.108108
-0.114167  0.102102
-0.106652  0.0960961
-0.0992131  0.0900901
-0.0969697  0.0882603
-0.0919778  0.0840841
-0.0848724  0.0780781
-0.0778403  0.0720721
-0.0708817  0.0660661
-0.0639965  0.0600601
-0.0571848  0.0540541
-0.0545455  0.0517015
-0.0505037  0.048048
-0.0439317  0.042042
-0.0374322  0.036036
-0.0310051  0.03003
-0.0246504  0.024024
-0.0183681  0.018018
-0.0121582  0.012012
-0.00603961  0.00600601
 6.68302e-06 0 
 0.00598079 -0.00600601
 0.0118827 -0.012012
 0.0177124 -0.018018
 0.0234699 -0.024024
 0.0291553 -0.03003
 0.030303 -0.0312581
 0.0348031 -0.036036
 0.0403872 -0.042042
 0.0458984 -0.048048
 0.051337 -0.0540541
 0.0567027 -0.0600601
 0.0619957 -0.0660661
 0.067216 -0.0720721
 0.0723635 -0.0780781
 0.0727273 -0.0785086
 0.0775279 -0.0840841
 0.082625 -0.0900901
 0.087648 -0.0960961
 0.0925969 -0.102102
 0.0974716 -0.108108
 0.102272 -0.114114
 0.106999 -0.12012
 0.111651 -0.126126
 0.115152 -0.130718
 0.116263 -0.132132
 0.120907 -0.138138
 0.125474 -0.144144
 0.129965 -0.15015
 0.13438 -0.156156
 0.138718 -0.162162
 0.142979 -0.168168
 0.147165 -0.174174
 0.151273 -0.18018
 0.155306 -0.186186
 0.157576 -0.189632
 0.159337 -0.192192
 0.163388 -0.198198
 0.16736 -0.204204
 0.171252 -0.21021
 0.175064 -0.216216
 0.178797 -0.222222

-1.06994 -0.192192
-1.06833 -0.186186
-1.06669 -0.18018
-1.06502 -0.174174
-1.06331 -0.168168
-1.06158 -0.162162
-1.05981 -0.156156
-1.05801 -0.15015
-1.05618 -0.144144
-1.05432 -0.138138
-1.05243 -0.132132
-1.05051 -0.126126
-1.04856 -0.12012
-1.04657 -0.114114
-1.04456 -0.108108
-1.04251 -0.102102
-1.04043 -0.0960961
-1.03832 -0.0900901
-1.03618 -0.0840841
-1.03401 -0.0780781
-1.03181 -0.0720721
-1.0303 -0.0680239
-1.02948 -0.0660661
-1.02693 -0.0600601
-1.02434 -0.0540541
-1.02172 -0.048048
-1.01906 -0.042042
-1.01636 -0.036036
-1.01363 -0.03003
-1.01087 -0.024024
-1.00807 -0.018018
-1.00523 -0.012012
-1.00237 -0.00600601
-0.999461 0 
-0.996521  0.00600601
-0.993546  0.012012
-0.990536  0.018018
-0.987879  0.0232585
-0.987437  0.024024
-0.983927  0.03003
-0.980377  0.036036
-0.976788  0.042042
-0.973158  0.048048
-0.969488  0.0540541
-0.965779  0.0600601
-0.962029  0.0660661
-0.958239  0.0720721
-0.95441  0.0780781
-0.95054  0.0840841
-0.946631  0.0900901
-0.945455  0.0918784
-0.942254  0.0960961
-0.93765  0.102102
-0.933  0.108108
-0.928304  0.114114
-0.923562  0.12012
-0.918773  0.126126
-0.913938  0.132132
-0.909058  0.138138
-0.904131  0.144144
-0.90303  0.145473
-0.89849  0.15015
-0.892605  0.156156
-0.886667  0.162162
-0.880674  0.168168
-0.874627  0.174174
-0.868526  0.18018
-0.862371  0.186186
-0.860606  0.187893
-0.855288  0.192192
-0.847793  0.198198
-0.840233  0.204204
-0.832609  0.21021
-0.82492  0.216216
-0.818182  0.221436
-0.816933  0.222222
-0.807317  0.228228
-0.797621  0.234234
-0.787846  0.24024
-0.777991  0.246246
-0.775758  0.247596
-0.76591  0.252252
-0.753105  0.258258
-0.740198  0.264264
-0.733333  0.267433
-0.72499  0.27027
-0.707189  0.276276
-0.690909  0.281727
-0.688407  0.282282
-0.661139  0.288288
-0.648485  0.291054
-0.620134  0.294294
-0.606061  0.295891
-0.563636  0.296598
-0.532205  0.294294
-0.521212  0.293482
-0.488272  0.288288
-0.478788  0.286781
-0.459764  0.282282

-1.07767 -0.774775
-1.07893 -0.768769
-1.08016 -0.762763
-1.08136 -0.756757
-1.08254 -0.750751
-1.08369 -0.744745
-1.08481 -0.738739
-1.0859 -0.732733
-1.08697 -0.726727
-1.088 -0.720721
-1.08901 -0.714715
-1.09 -0.708709
-1.09095 -0.702703
-1.09188 -0.696697
-1.09277 -0.690691
-1.09364 -0.684685
-1.09449 -0.678679
-1.0953 -0.672673
-1.09609 -0.666667
-1.09685 -0.660661
-1.09758 -0.654655
-1.09828 -0.648649
-1.09896 -0.642643
-1.0996 -0.636637
-1.10022 -0.630631
-1.10081 -0.624625
-1.10138 -0.618619
-1.10191 -0.612613
-1.10242 -0.606607
-1.1029 -0.600601
-1.10336 -0.594595
-1.10378 -0.588589
-1.10418 -0.582583
-1.10455 -0.576577
-1.10489 -0.570571
-1.1052 -0.564565
-1.10549 -0.558559
-1.10574 -0.552553
-1.10597 -0.546547
-1.10618 -0.540541
-1.10635 -0.534535
-1.1065 -0.528529
-1.10661 -0.522523
-1.1067 -0.516517
-1.10677 -0.510511
-1.1068 -0.504505
-1.10681 -0.498498
-1.10679 -0.492492
-1.10674 -0.486486
-1.10666 -0.48048
-1.10656 -0.474474
-1.10643 -0.468468
-1.10627 -0.462462
-1.10608 -0.456456
-1.10586 -0.45045
-1.10562 -0.444444
-1.10535 -0.438438
-1.10505 -0.432432
-1.10472 -0.426426
-1.10437 -0.42042
-1.10398 -0.414414
-1.10357 -0.408408
-1.10313 -0.402402
-1.10267 -0.396396
-1.10217 -0.39039
-1.10165 -0.384384
-1.1011 -0.378378
-1.10052 -0.372372
-1.09992 -0.366366
-1.09928 -0.36036
-1.09862 -0.354354
-1.09793 -0.348348
-1.09722 -0.342342
-1.09647 -0.336336
-1.0957 -0.33033
-1.0949 -0.324324
-1.09407 -0.318318
-1.09321 -0.312312
-1.09233 -0.306306
-1.09142 -0.3003
-1.09048 -0.294294
-1.08951 -0.288288
-1.08851 -0.282282
-1.08749 -0.276276
-1.08644 -0.27027
-1.08536 -0.264264
-1.08425 -0.258258
-1.08312 -0.252252
-1.08195 -0.246246
-1.08076 -0.24024
-1.07954 -0.234234
-1.0783 -0.228228
-1.07702 -0.222222
-1.07572 -0.216216
-1.07439 -0.21021
-1.07304 -0.204204
-1.07273 -0.202869
-1.07152 -0.198198
-1.06994 -0.192192

-0.606061 -1.29589
-0.646461 -1.29129
-0.648485 -1.29106
-0.674799 -1.28529
-0.690909 -1.28172
-0.698237 -1.27928
-0.716107 -1.27327
-0.733333 -1.26744
-0.733706 -1.26727
-0.746664 -1.26126
-0.75952 -1.25526
-0.772275 -1.24925
-0.775758 -1.2476
-0.782928 -1.24324
-0.792743 -1.23724
-0.802479 -1.23123
-0.812135 -1.22523
-0.818182 -1.22143
-0.821051 -1.21922
-0.828773 -1.21321
-0.836429 -1.20721
-0.844021 -1.2012
-0.851548 -1.1952
-0.859011 -1.18919
-0.860606 -1.18789
-0.865455 -1.18318
-0.871583 -1.17718
-0.877657 -1.17117
-0.883677 -1.16517
-0.889643 -1.15916
-0.895554 -1.15315
-0.901412 -1.14715
-0.90303 -1.14547
-0.9066 -1.14114
-0.911504 -1.13514
-0.916362 -1.12913
-0.921173 -1.12312
-0.925938 -1.11712
-0.930658 -1.11111
-0.935331 -1.10511
-0.939958 -1.0991
-0.944539 -1.09309
-0.945455 -1.09188
-0.94859 -1.08709
-0.95248 -1.08108
-0.95633 -1.07508
-0.960139 -1.06907
-0.963909 -1.06306
-0.967638 -1.05706
-0.971328 -1.05105
-0.974978 -1.04505
-0.978587 -1.03904
-0.982157 -1.03303
-0.985687 -1.02703
-0.987879 -1.02325
-0.989018 -1.02102
-0.992045 -1.01502
-0.995038 -1.00901
-0.997995 -1.003
-1.00092 -0.996997
-1.0038 -0.990991
-1.00666 -0.984985
-1.00947 -0.978979
-1.01226 -0.972973
-1.015 -0.966967
-1.01771 -0.960961
-1.02039 -0.954955
-1.02303 -0.948949
-1.02564 -0.942943
-1.02821 -0.936937
-1.0303 -0.931979
-1.0307 -0.930931
-1.03291 -0.924925
-1.0351 -0.918919
-1.03726 -0.912913
-1.03938 -0.906907
-1.04147 -0.900901
-1.04354 -0.894895
-1.04557 -0.888889
-1.04757 -0.882883
-1.04954 -0.876877
-1.05148 -0.870871
-1.05338 -0.864865
-1.05526 -0.858859
-1.0571 -0.852853
-1.05892 -0.846847
-1.0607 -0.840841
-1.06245 -0.834835
-1.06417 -0.828829
-1.06586 -0.822823
-1.06751 -0.816817
-1.06914 -0.810811
-1.07074 -0.804805
-1.0723 -0.798799
-1.07273 -0.797129
-1.07372 -0.792793
-1.07506 -0.786787
-1.07638 -0.780781
-1.07767 -0.774775

 1.78464  1.53754
 1.78749  1.54354
 1.79034  1.54955
 1.7932  1.55556
 1.79606  1.56156
 1.79894  1.56757
 1.80182  1.57357
 1.80472  1.57958
 1.80762  1.58559
 1.81053  1.59159
 1.81212  1.59487
 1.81338  1.5976
 1.81616  1.6036
 1.81894  1.60961
 1.82174  1.61562
 1.82454  1.62162
 1.82735  1.62763
 1.83016  1.63363
 1.83299  1.63964
 1.83582  1.64565
 1.83866  1.65165
 1.84151  1.65766
 1.84437  1.66366
 1.84724  1.66967
 1.85011  1.67568
 1.85299  1.68168
 1.85455  1.68492
 1.85581  1.68769
 1.85857  1.69369
 1.86133  1.6997
 1.8641  1.70571
 1.86687  1.71171
 1.86966  1.71772
 1.87245  1.72372
 1.87525  1.72973
 1.87805  1.73574
 1.88087  1.74174
 1.88369  1.74775
 1.88652  1.75375
 1.88936  1.75976
 1.8922  1.76577
 1.89505  1.77177
 1.89697  1.7758
 1.89787  1.77778
 1.9006  1.78378
 1.90333  1.78979
 1.90608  1.7958
 1.90883  1.8018
 1.91158  1.80781
 1.91435  1.81381
 1.91712  1.81982
 1.9199  1.82583
 1.92269  1.83183
 1.92548  1.83784
 1.92828  1.84384
 1.93109  1.84985
 1.93391  1.85586
 1.93673  1.86186
 1.93939  1.86752
 1.93955  1.86787
 1.94225  1.87387
 1.94497  1.87988
 1.94768  1.88589
 1.95041  1.89189
 1.95314  1.8979
 1.95588  1.9039
 1.95862  1.90991
 1.96137  1.91592
 1.96413  1.92192
 1.9669  1.92793
 1.96967  1.93393
 1.97245  1.93994
 1.97524  1.94595
 1.97803  1.95195
 1.98083  1.95796
 1.98182  1.96008
 1.98355  1.96396
 1.98624  1.96997
 1.98893  1.97598
 1.99163  1.98198
 1.99433  1.98799
 1.99704  1.99399
 1.99976  2

 1.51515  0.987666
 1.51678  0.990991
 1.51973  0.996997
 1.52269  1.003
 1.52567  1.00901
 1.52865  1.01502
 1.53165  1.02102
 1.53466  1.02703
 1.53768  1.03303
 1.54072  1.03904
 1.54376  1.04505
 1.54682  1.05105
 1.54989  1.05706
 1.55297  1.06306
 1.55606  1.06907
 1.55758  1.07199
 1.55907  1.07508
 1.562  1.08108
 1.56494  1.08709
 1.56788  1.09309
 1.57084  1.0991
 1.57381  1.10511
 1.5768  1.11111
 1.57979  1.11712
 1.58279  1.12312
 1.58581  1.12913
 1.58883  1.13514
 1.59187  1.14114
 1.59492  1.14715
 1.59798  1.15315
 1.6  1.1571
 1.60099  1.15916
 1.60389  1.16517
 1.6068  1.17117
 1.60972  1.17718
 1.61265  1.18318
 1.61559  1.18919
 1.61854  1.1952
 1.62151  1.2012
 1.62448  1.20721
 1.62746  1.21321
 1.63046  1.21922
 1.63346  1.22523
 1.63648  1.23123
 1.6395  1.23724
 1.64242  1.24302
 1.64253  1.24324
 1.6454  1.24925
 1.64829  1.25526
 1.65118  1.26126
 1.65408  1.26727
 1.65699  1.27327
 1.65991  1.27928
 1.66284  1.28529
 1.66578  1.29129
 1.66874  1.2973
 1.6717  1.3033
 1.67467  1.30931
 1.67765  1.31532
 1.68064  1.32132
 1.68364  1.32733
 1.68485  1.32974
 1.68655  1.33333
 1.6894  1.33934
 1.69226  1.34535
 1.69514  1.35135
 1.69802  1.35736
 1.70091  1.36336
 1.70381  1.36937
 1.70671  1.37538
 1.70963  1.38138
 1.71256  1.38739
 1.7155  1.39339
 1.71844  1.3994
 1.7214  1.40541
 1.72436  1.41141
 1.72727  1.41729
 1.72733  1.41742
 1.73016  1.42342
 1.73299  1.42943
 1.73583  1.43544
 1.73868  1.44144
 1.74154  1.44745
 1.7444  1.45345
 1.74728  1.45946
 1.75016  1.46547
 1.75306  1.47147
 1.75596  1.47748
 1.75887  1.48348
 1.76179  1.48949
 1.76472  1.4955
 1.76766  1.5015
 1.7697  1.50566
 1.77055  1.50751
 1.77336  1.51351
 1.77616  1.51952
 1.77898  1.52553
 1.78181  1.53153
 1.78464  1.53754

 1.22957  0.438438
 1.23271  0.444444
 1.23586  0.45045
 1.23903  0.456456
 1.24223  0.462462
 1.24544  0.468468
 1.24867  0.474474
 1.25193  0.48048
 1.2552  0.486486
 1.2585  0.492492
 1.26061  0.496318
 1.26171  0.498498
 1.26477  0.504505
 1.26785  0.510511
 1.27095  0.516517
 1.27407  0.522523
 1.2772  0.528529
 1.28035  0.534535
 1.28353  0.540541
 1.28672  0.546547
 1.28992  0.552553
 1.29315  0.558559
 1.2964  0.564565
 1.29966  0.570571
 1.30294  0.576577
 1.30303  0.57674
 1.30599  0.582583
 1.30905  0.588589
 1.31213  0.594595
 1.31522  0.600601
 1.31833  0.606607
 1.32146  0.612613
 1.32461  0.618619
 1.32777  0.624625
 1.33095  0.630631
 1.33414  0.636637
 1.33735  0.642643
 1.34058  0.648649
 1.34383  0.654655
 1.34545  0.657645
 1.34697  0.660661
 1.35001  0.666667
 1.35306  0.672673
 1.35613  0.678679
 1.35921  0.684685
 1.36231  0.690691
 1.36542  0.696697
 1.36855  0.702703
 1.3717  0.708709
 1.37486  0.714715
 1.37804  0.720721
 1.38123  0.726727
 1.38444  0.732733
 1.38766  0.738739
 1.38788  0.739137
 1.39069  0.744745
 1.39371  0.750751
 1.39675  0.756757
 1.3998  0.762763
 1.40287  0.768769
 1.40595  0.774775
 1.40905  0.780781
 1.41216  0.786787
 1.41528  0.792793
 1.41842  0.798799
 1.42158  0.804805
 1.42475  0.810811
 1.42793  0.816817
 1.4303  0.821271
 1.43107  0.822823
 1.43407  0.828829
 1.43707  0.834835
 1.44009  0.840841
 1.44313  0.846847
 1.44617  0.852853
 1.44923  0.858859
 1.45231  0.864865
 1.4554  0.870871
 1.4585  0.876877
 1.46161  0.882883
 1.46474  0.888889
 1.46788  0.894895
 1.47104  0.900901
 1.47273  0.904101
 1.47411  0.906907
 1.47708  0.912913
 1.48007  0.918919
 1.48307  0.924925
 1.48608  0.930931
 1.4891  0.936937
 1.49214  0.942943
 1.49519  0.948949
 1.49825  0.954955
 1.50133  0.960961
 1.50441  0.966967
 1.50751  0.972973
 1.51063  0.978979
 1.51375  0.984985
 1.51515  0.987666

 0.947052 -0.108108
 0.949901 -0.102102
 0.952793 -0.0960961
 0.955729 -0.0900901
 0.958708 -0.0840841
 0.96173 -0.0780781
 0.963636 -0.0743439
 0.964647 -0.0720721
 0.967357 -0.0660661
 0.970104 -0.0600601
 0.97289 -0.0540541
 0.975713 -0.048048
 0.978574 -0.042042
 0.981472 -0.036036
 0.984409 -0.03003
 0.987383 -0.024024
 0.990395 -0.018018
 0.993445 -0.012012
 0.996532 -0.00600601
 0.999657 0 
 1.00282  0.00600601
 1.00602  0.012012
 1.00606  0.0120851
 1.00888  0.018018
 1.01177  0.024024
 1.01469  0.03003
 1.01765  0.036036
 1.02064  0.042042
 1.02366  0.048048
 1.02672  0.0540541
 1.0298  0.0600601
 1.03293  0.0660661
 1.03608  0.0720721
 1.03927  0.0780781
 1.04249  0.0840841
 1.04575  0.0900901
 1.04848  0.0950891
 1.04898  0.0960961
 1.05193  0.102102
 1.05492  0.108108
 1.05794  0.114114
 1.06098  0.12012
 1.06406  0.126126
 1.06717  0.132132
 1.0703  0.138138
 1.07347  0.144144
 1.07666  0.15015
 1.07989  0.156156
 1.08314  0.162162
 1.08642  0.168168
 1.08974  0.174174
 1.09091  0.17628
 1.09286  0.18018
 1.09588  0.186186
 1.09894  0.192192
 1.10202  0.198198
 1.10513  0.204204
 1.10826  0.21021
 1.11142  0.216216
 1.11461  0.222222
 1.11782  0.228228
 1.12106  0.234234
 1.12433  0.24024
 1.12762  0.246246
 1.13094  0.252252
 1.13333  0.256547
 1.1342  0.258258
 1.13724  0.264264
 1.14032  0.27027
 1.14341  0.276276
 1.14653  0.282282
 1.14968  0.288288
 1.15285  0.294294
 1.15604  0.3003
 1.15926  0.306306
 1.1625  0.312312
 1.16576  0.318318
 1.16905  0.324324
 1.17237  0.33033
 1.1757  0.336336
 1.17576  0.336431
 1.17877  0.342342
 1.18184  0.348348
 1.18494  0.354354
 1.18807  0.36036
 1.19121  0.366366
 1.19438  0.372372
 1.19756  0.378378
 1.20077  0.384384
 1.204  0.39039
 1.20726  0.396396
 1.21053  0.402402
 1.21383  0.408408
 1.21715  0.414414
 1.21818  0.416271
 1.22029  0.42042
 1.22337  0.426426
 1.22646  0.432432
 1.22957  0.438438

 0.865725 -0.684685
 0.863917 -0.678679
 0.862168 -0.672673
 0.860479 -0.666667
 0.85885 -0.660661
 0.857281 -0.654655
 0.855771 -0.648649
 0.854321 -0.642643
 0.852931 -0.636637
 0.851601 -0.630631
 0.850331 -0.624625
 0.84912 -0.618619
 0.847969 -0.612613
 0.846878 -0.606607
 0.845847 -0.600601
 0.844876 -0.594595
 0.843964 -0.588589
 0.843112 -0.582583
 0.84232 -0.576577
 0.841588 -0.570571
 0.840915 -0.564565
 0.840302 -0.558559
 0.839749 -0.552553
 0.839256 -0.546547
 0.838823 -0.540541
 0.838449 -0.534535
 0.838135 -0.528529
 0.837881 -0.522523
 0.837687 -0.516517
 0.837552 -0.510511
 0.837477 -0.504505
 0.837463 -0.498498
 0.837507 -0.492492
 0.837612 -0.486486
 0.837776 -0.48048
 0.838001 -0.474474
 0.838285 -0.468468
 0.838628 -0.462462
 0.839032 -0.456456
 0.839495 -0.45045
 0.840018 -0.444444
 0.840601 -0.438438
 0.841244 -0.432432
 0.841946 -0.426426
 0.842709 -0.42042
 0.843531 -0.414414
 0.844412 -0.408408
 0.845354 -0.402402
 0.846355 -0.396396
 0.847416 -0.39039
 0.848537 -0.384384
 0.849718 -0.378378
 0.850959 -0.372372
 0.852259 -0.366366
 0.853619 -0.36036
 0.855039 -0.354354
 0.856518 -0.348348
 0.858058 -0.342342
 0.859657 -0.336336
 0.861316 -0.33033
 0.863035 -0.324324
 0.864813 -0.318318
 0.866652 -0.312312
 0.86855 -0.306306
 0.870508 -0.3003
 0.872526 -0.294294
 0.874603 -0.288288
 0.87674 -0.282282
 0.878788 -0.276685
 0.878914 -0.276276
 0.880818 -0.27027
 0.882772 -0.264264
 0.884777 -0.258258
 0.886832 -0.252252
 0.888938 -0.246246
 0.891094 -0.24024
 0.8933 -0.234234
 0.895557 -0.228228
 0.897865 -0.222222
 0.900223 -0.216216
 0.902631 -0.21021
 0.90509 -0.204204
 0.907599 -0.198198
 0.910158 -0.192192
 0.912768 -0.186186
 0.915429 -0.18018
 0.918139 -0.174174
 0.920901 -0.168168
 0.921212 -0.167503
 0.92336 -0.162162
 0.925819 -0.156156
 0.928322 -0.15015
 0.930868 -0.144144
 0.933457 -0.138138
 0.936089 -0.132132
 0.938765 -0.126126
 0.941484 -0.12012
 0.944246 -0.114114
 0.947052 -0.108108

 1.12269 -1.23724
 1.11944 -1.23123
 1.11621 -1.22523
 1.11301 -1.21922
 1.10984 -1.21321
 1.10669 -1.20721
 1.10357 -1.2012
 1.10048 -1.1952
 1.09741 -1.18919
 1.09437 -1.18318
 1.09135 -1.17718
 1.09091 -1.17628
 1.08808 -1.17117
 1.08478 -1.16517
 1.08151 -1.15916
 1.07827 -1.15315
 1.07506 -1.14715
 1.07188 -1.14114
 1.06873 -1.13514
 1.06561 -1.12913
 1.06252 -1.12312
 1.05946 -1.11712
 1.05643 -1.11111
 1.05342 -1.10511
 1.05045 -1.0991
 1.04848 -1.09509
 1.04739 -1.09309
 1.04412 -1.08709
 1.04088 -1.08108
 1.03767 -1.07508
 1.0345 -1.06907
 1.03136 -1.06306
 1.02826 -1.05706
 1.02518 -1.05105
 1.02214 -1.04505
 1.01914 -1.03904
 1.01617 -1.03303
 1.01323 -1.02703
 1.01032 -1.02102
 1.00745 -1.01502
 1.00606 -1.01208
 1.00442 -1.00901
 1.00123 -1.003
 0.99809 -0.996997
 0.994984 -0.990991
 0.991915 -0.984985
 0.988884 -0.978979
 0.985891 -0.972973
 0.982936 -0.966967
 0.980018 -0.960961
 0.977139 -0.954955
 0.974297 -0.948949
 0.971492 -0.942943
 0.968726 -0.936937
 0.965997 -0.930931
 0.963636 -0.925661
 0.963258 -0.924925
 0.960214 -0.918919
 0.957213 -0.912913
 0.954256 -0.906907
 0.951342 -0.900901
 0.948471 -0.894895
 0.945644 -0.888889
 0.942859 -0.882883
 0.940119 -0.876877
 0.937421 -0.870871
 0.934767 -0.864865
 0.932157 -0.858859
 0.929589 -0.852853
 0.927065 -0.846847
 0.924584 -0.840841
 0.922147 -0.834835
 0.921212 -0.832489
 0.919514 -0.828829
 0.916778 -0.822823
 0.914092 -0.816817
 0.911457 -0.810811
 0.908872 -0.804805
 0.906338 -0.798799
 0.903854 -0.792793
 0.90142 -0.786787
 0.899037 -0.780781
 0.896705 -0.774775
 0.894423 -0.768769
 0.892191 -0.762763
 0.89001 -0.756757
 0.887879 -0.750751
 0.885798 -0.744745
 0.883768 -0.738739
 0.881789 -0.732733
 0.87986 -0.726727
 0.878788 -0.723301
 0.877831 -0.720721
 0.875664 -0.714715
 0.873557 -0.708709
 0.871509 -0.702703
 0.869521 -0.696697
 0.867593 -0.690691
 0.865725 -0.684685

 1.41372 -1.78979
 1.4106 -1.78378
 1.4075 -1.77778
 1.40441 -1.77177
 1.40133 -1.76577
 1.39827 -1.75976
 1.39523 -1.75375
 1.3922 -1.74775
 1.38918 -1.74174
 1.38788 -1.73913
 1.38605 -1.73574
 1.38283 -1.72973
 1.37963 -1.72372
 1.37645 -1.71772
 1.37328 -1.71171
 1.37012 -1.70571
 1.36699 -1.6997
 1.36386 -1.69369
